,FLIGHTDATE,DEST,DESTOBSERVATIONTIME,0,1
2704,20190104,EUG,2019-01-05 06:08:00+00:00,EUG,72693024221
2705,20190106,SLC,2019-01-06 18:54:00+00:00,SLC,72572024127
2706,20190106,SLC,2019-01-06 17:54:00+00:00,SLC,72572024127
2707,20190108,BDL,2019-01-09 02:11:00+00:00,BDL,72508014740
2708,20190108,BDL,2019-01-09 04:02:00+00:00,BDL,72508014740
2709,20190108,LGA,2019-01-08 18:06:00+00:00,LGA,72503014732
2710,20190108,BOS,2019-01-09 01:54:00+00:00,BOS,72509014739
2711,20190110,SFO,2019-01-10 19:56:00+00:00,SFO,72494023234
2712,20190110,SFO,2019-01-10 19:56:00+00:00,SFO,72494023234
2713,20190110,GEG,2019-01-11 06:53:00+00:00,GEG,72785024157
2714,20190110,GEG,2019-01-11 04:15:00+00:00,GEG,72785024157
2715,20190110,SMF,2019-01-10 20:16:00+00:00,SMF,72483993225
2716,20190110,SFO,2019-01-10 19:56:00+00:00,SFO,72494023234
2717,20190110,TPE,2019-01-11 11:00:00+00:00,TPE,46686099999
2718,20190110,SFO,2019-01-10 19:56:00+00:00,SFO,72494023234
2719,20190110,SMF,2019-01-10 20:16:00+00:00,SMF,72483993225
2720,20190110,SFO,2019-01-10 19:56:00+00:00,SFO,72494023234
2721,20190110,GEG,2019-01-11 06:53:00+00:00,GEG,72785024157
2722,20190110,ONT,2019-01-11 07:53:00+00:00,ONT,74704003102
2723,20190110,SFO,2019-01-10 19:56:00+00:00,SFO,72494023234
2724,20190110,SFO,2019-01-10 19:56:00+00:00,SFO,72494023234
2725,20190110,SFO,2019-01-10 19:56:00+00:00,SFO,72494023234
2726,20190110,SMF,2019-01-11 01:53:00+00:00,SMF,72483993225
2727,20190110,SFO,2019-01-10 19:56:00+00:00,SFO,72494023234
2728,20190110,SFO,2019-01-10 19:56:00+00:00,SFO,72494023234
2729,20190110,SFO,2019-01-10 19:56:00+00:00,SFO,72494023234
2730,20190110,SFO,2019-01-10 19:56:00+00:00,SFO,72494023234
2731,20190110,SMF,2019-01-10 21:53:00+00:00,SMF,72483993225
2732,20190110,SFO,2019-01-10 19:56:00+00:00,SFO,72494023234
2733,20190110,EUG,2019-01-11 06:54:00+00:00,EUG,72693024221
2734,20190110,SFO,2019-01-10 19:56:00+00:00,SFO,72494023234
2735,20190110,SFO,2019-01-10 19:56:00+00:00,SFO,72494023234
2736,20190111,SLC,2019-01-11 18:13:00+00:00,SLC,72572024127
2737,20190111,GEG,2019-01-12 06:53:00+00:00,GEG,72785024157
2738,20190113,DCA,2019-01-13 20:26:00+00:00,DCA,72405013743
2739,20190113,GEG,2019-01-14 06:22:00+00:00,GEG,72785024157
2740,20190114,YVR,2019-01-15 05:00:00+00:00,YVR,71892099999
2741,20190114,YVR,2019-01-14 21:00:00+00:00,YVR,71892099999
2742,20190114,YVR,2019-01-15 02:00:00+00:00,YVR,71892099999
2743,20190114,YVR,2019-01-14 21:00:00+00:00,YVR,71892099999
2744,20190114,YVR,2019-01-14 21:00:00+00:00,YVR,71892099999
2745,20190114,YVR,2019-01-15 05:00:00+00:00,YVR,71892099999
2746,20190115,YYC,2019-01-16 05:00:00+00:00,YYC,71877099999
2747,20190115,MCI,2019-01-16 02:06:00+00:00,MCI,72446003947
2748,20190115,YYC,2019-01-15 20:00:00+00:00,YYC,71877099999
2749,20190115,MCI,2019-01-16 03:53:00+00:00,MCI,72446003947
2750,20190115,MCI,2019-01-16 04:53:00+00:00,MCI,72446003947
2751,20190115,YYC,2019-01-16 04:00:00+00:00,YYC,71877099999
2752,20190116,OKC,2019-01-16 17:52:00+00:00,OKC,72353013967
2753,20190117,IAD,2019-01-18 12:52:00+00:00,IAD,72403093738
2754,20190117,JAC,2019-01-17 19:08:00+00:00,JAC,72577624166
2755,20190117,JAC,2019-01-18 03:24:00+00:00,JAC,72577624166
2756,20190117,IAD,2019-01-18 12:52:00+00:00,IAD,72403093738
2757,20190117,CMH,2019-01-18 04:51:00+00:00,CMH,72428014821
2758,20190117,LAX,2019-01-18 13:11:00+00:00,LAX,72295023174
2759,20190117,GEG,2019-01-18 06:00:00+00:00,GEG,72785024157
2760,20190117,LAX,2019-01-18 13:11:00+00:00,LAX,72295023174
2761,20190117,LAX,2019-01-18 13:11:00+00:00,LAX,72295023174
2762,20190117,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2763,20190118,MCI,2019-01-18 21:03:00+00:00,MCI,72446003947
2764,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2765,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2766,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2767,20190118,DEN,2019-01-18 18:23:00+00:00,DEN,72565003017
2768,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2769,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2770,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2771,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2772,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2773,20190118,DEN,2019-01-18 18:23:00+00:00,DEN,72565003017
2774,20190118,DEN,2019-01-18 18:23:00+00:00,DEN,72565003017
2775,20190118,DEN,2019-01-18 19:53:00+00:00,DEN,72565003017
2776,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2777,20190118,SAT,2019-01-18 14:51:00+00:00,SAT,72253012921
2778,20190118,SAT,2019-01-18 19:51:00+00:00,SAT,72253012921
2779,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2780,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2781,20190118,DEN,2019-01-18 18:23:00+00:00,DEN,72565003017
2782,20190118,IAD,2019-01-18 12:52:00+00:00,IAD,72403093738
2783,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2784,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2785,20190118,IAD,2019-01-18 12:52:00+00:00,IAD,72403093738
2786,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2787,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2788,20190118,DEN,2019-01-18 19:53:00+00:00,DEN,72565003017
2789,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2790,20190118,IAD,2019-01-18 12:52:00+00:00,IAD,72403093738
2791,20190118,DEN,2019-01-18 18:23:00+00:00,DEN,72565003017
2792,20190118,DEN,2019-01-18 18:23:00+00:00,DEN,72565003017
2793,20190118,DEN,2019-01-18 19:53:00+00:00,DEN,72565003017
2794,20190118,DEN,2019-01-18 19:53:00+00:00,DEN,72565003017
2795,20190118,DEN,2019-01-18 18:23:00+00:00,DEN,72565003017
2796,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2797,20190118,IAD,2019-01-18 12:52:00+00:00,IAD,72403093738
2798,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2799,20190118,DEN,2019-01-18 19:53:00+00:00,DEN,72565003017
2800,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2801,20190118,ANC,2019-01-19 01:53:00+00:00,ANC,70273026451
2802,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2803,20190118,DEN,2019-01-18 18:23:00+00:00,DEN,72565003017
2804,20190118,SAT,2019-01-18 19:51:00+00:00,SAT,72253012921
2805,20190118,DEN,2019-01-18 19:53:00+00:00,DEN,72565003017
2806,20190118,DEN,2019-01-18 18:23:00+00:00,DEN,72565003017
2807,20190118,ATL,2019-01-19 11:11:00+00:00,ATL,72219013874
2808,20190118,DEN,2019-01-18 18:23:00+00:00,DEN,72565003017
2809,20190118,IAH,2019-01-18 14:12:00+00:00,IAH,72243012960
2810,20190119,PDX,2019-01-20 05:22:00+00:00,PDX,72698024229
2811,20190119,PDX,2019-01-20 05:22:00+00:00,PDX,72698024229
2812,20190119,PDX,2019-01-20 08:53:00+00:00,PDX,72698024229
2813,20190119,PDX,2019-01-20 04:18:00+00:00,PDX,72698024229
2814,20190119,PDX,2019-01-20 04:18:00+00:00,PDX,72698024229
2815,20190122,MAN,2019-01-23 07:20:00+00:00,MAN,72073400264
2816,20190123,MSY,2019-01-23 14:22:00+00:00,MSY,72231012916
2817,20190124,DEN,2019-01-24 14:10:00+00:00,DEN,72565003017
2818,20190124,GEG,2019-01-25 04:26:00+00:00,GEG,72785024157
2819,20190124,DEN,2019-01-24 14:10:00+00:00,DEN,72565003017
2820,20190124,CDG,2019-01-25 05:00:00+00:00,CDG,7157099999
2821,20190124,AMS,2019-01-25 08:25:00+00:00,AMS,6240099999
2822,20190124,CDG,2019-01-25 06:00:00+00:00,CDG,7157099999
2823,20190124,DEN,2019-01-24 14:10:00+00:00,DEN,72565003017
2824,20190126,EUG,2019-01-27 06:54:00+00:00,EUG,72693024221
2825,20190126,EUG,2019-01-26 19:13:00+00:00,EUG,72693024221
2826,20190126,PDX,2019-01-27 04:01:00+00:00,PDX,72698024229
2827,20190126,PDX,2019-01-27 05:53:00+00:00,PDX,72698024229
2828,20190126,GEG,2019-01-27 06:53:00+00:00,GEG,72785024157
2829,20190126,PDX,2019-01-27 05:53:00+00:00,PDX,72698024229
2830,20190126,PDX,2019-01-26 16:20:00+00:00,PDX,72698024229
2831,20190126,GEG,2019-01-26 20:53:00+00:00,GEG,72785024157
2832,20190126,PDX,2019-01-27 06:53:00+00:00,PDX,72698024229
2833,20190126,PDX,2019-01-27 04:01:00+00:00,PDX,72698024229
2834,20190126,EUG,2019-01-27 04:54:00+00:00,EUG,72693024221
2835,20190127,PDX,2019-01-28 05:16:00+00:00,PDX,72698024229
2836,20190127,PDX,2019-01-28 03:53:00+00:00,PDX,72698024229
2837,20190127,PDX,2019-01-28 06:53:00+00:00,PDX,72698024229
2838,20190127,PDX,2019-01-28 04:53:00+00:00,PDX,72698024229
2839,20190127,EUG,2019-01-27 19:54:00+00:00,EUG,72693024221
2840,20190127,PDX,2019-01-28 04:53:00+00:00,PDX,72698024229
2841,20190127,PDX,2019-01-28 05:16:00+00:00,PDX,72698024229
2842,20190128,YYZ,2019-01-28 20:13:00+00:00,YYZ,71624099999
2843,20190129,BUF,2019-01-30 01:16:00+00:00,BUF,72528014733
2844,20190129,MAN,2019-01-30 07:20:00+00:00,MAN,72073400264
2845,20190130,CDG,2019-01-31 06:00:00+00:00,CDG,7157099999
2846,20190130,GEG,2019-01-30 20:53:00+00:00,GEG,72785024157
2847,20190131,IAH,2019-02-01 11:53:00+00:00,IAH,72243012960
2848,20190131,IAH,2019-02-01 05:53:00+00:00,IAH,72243012960
2849,20190131,IAH,2019-02-01 11:53:00+00:00,IAH,72243012960
2850,20190131,IAH,2019-02-01 12:53:00+00:00,IAH,72243012960
2851,20190131,IAH,2019-02-01 05:53:00+00:00,IAH,72243012960
2852,20190131,IAH,2019-02-01 05:53:00+00:00,IAH,72243012960
2853,20190131,IAH,2019-02-01 11:53:00+00:00,IAH,72243012960
2854,20190131,IAH,2019-02-01 11:53:00+00:00,IAH,72243012960
2855,20190201,AUS,2019-02-01 14:11:00+00:00,AUS,72254013904
2856,20190201,IAH,2019-02-01 11:53:00+00:00,IAH,72243012960
2857,20190201,IAH,2019-02-01 11:53:00+00:00,IAH,72243012960
2858,20190201,IAH,2019-02-01 12:53:00+00:00,IAH,72243012960
2859,20190201,OKC,2019-02-01 17:17:00+00:00,OKC,72353013967
2860,20190201,IAH,2019-02-01 12:53:00+00:00,IAH,72243012960
2861,20190201,IAH,2019-02-01 11:53:00+00:00,IAH,72243012960
2862,20190201,CVG,2019-02-02 10:52:00+00:00,CVG,72421093814
2863,20190201,ZRH,2019-02-02 07:20:00+00:00,ZRH,6670099999
2864,20190201,IAH,2019-02-01 12:53:00+00:00,IAH,72243012960
2865,20190201,IAH,2019-02-01 12:53:00+00:00,IAH,72243012960
2866,20190201,IAH,2019-02-01 12:53:00+00:00,IAH,72243012960
2867,20190201,IAH,2019-02-01 12:53:00+00:00,IAH,72243012960
2868,20190201,GVA,2019-02-02 06:20:00+00:00,GVA,6700099999
2869,20190201,IAH,2019-02-01 11:53:00+00:00,IAH,72243012960
2870,20190201,GVA,2019-02-02 06:20:00+00:00,GVA,6700099999
2871,20190201,ZRH,2019-02-02 06:20:00+00:00,ZRH,6670099999
2872,20190201,IAH,2019-02-01 12:53:00+00:00,IAH,72243012960
2873,20190201,IAH,2019-02-01 11:53:00+00:00,IAH,72243012960
2874,20190202,OMA,2019-02-03 03:52:00+00:00,OMA,72550014942
2875,20190202,DEL,2019-02-03 15:00:00+00:00,DEL,42181099999
2876,20190202,DSM,2019-02-03 03:19:00+00:00,DSM,72546014933
2877,20190202,DSM,2019-02-03 04:54:00+00:00,DSM,72546014933
2878,20190202,MXP,2019-02-03 07:20:00+00:00,MXP,16066099999
2879,20190202,TXL,2019-02-03 06:20:00+00:00,TXL,10382099999
2880,20190202,OMA,2019-02-03 02:52:00+00:00,OMA,72550014942
2881,20190202,OMA,2019-02-03 04:52:00+00:00,OMA,72550014942
2882,20190202,DSM,2019-02-03 02:54:00+00:00,DSM,72546014933
2883,20190203,MSY,2019-02-04 04:13:00+00:00,MSY,72231012916
2884,20190203,IAH,2019-02-04 11:53:00+00:00,IAH,72243012960
2885,20190203,IAH,2019-02-04 11:53:00+00:00,IAH,72243012960
2886,20190203,IAH,2019-02-04 11:53:00+00:00,IAH,72243012960
2887,20190203,MSN,2019-02-03 21:53:00+00:00,MSN,72641014837
2888,20190203,IAH,2019-02-04 11:53:00+00:00,IAH,72243012960
2889,20190203,IAH,2019-02-04 12:53:00+00:00,IAH,72243012960
2890,20190203,MSY,2019-02-04 05:53:00+00:00,MSY,72231012916
2891,20190203,MSN,2019-02-04 02:53:00+00:00,MSN,72641014837
2892,20190203,MSN,2019-02-04 04:53:00+00:00,MSN,72641014837
2893,20190203,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2894,20190203,BZN,2019-02-03 19:26:00+00:00,BZN,72679724132
2895,20190203,MSY,2019-02-04 04:13:00+00:00,MSY,72231012916
2896,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2897,20190204,DEN,2019-02-05 13:01:00+00:00,DEN,72565003017
2898,20190204,CVG,2019-02-05 10:52:00+00:00,CVG,72421093814
2899,20190204,DEN,2019-02-05 13:01:00+00:00,DEN,72565003017
2900,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2901,20190204,IAH,2019-02-04 12:53:00+00:00,IAH,72243012960
2902,20190204,IAH,2019-02-04 12:53:00+00:00,IAH,72243012960
2903,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2904,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2905,20190204,MSY,2019-02-04 15:18:00+00:00,MSY,72231012916
2906,20190204,IAH,2019-02-04 12:53:00+00:00,IAH,72243012960
2907,20190204,IAH,2019-02-04 12:53:00+00:00,IAH,72243012960
2908,20190204,DEN,2019-02-05 13:01:00+00:00,DEN,72565003017
2909,20190204,IAH,2019-02-04 11:53:00+00:00,IAH,72243012960
2910,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2911,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2912,20190204,IAH,2019-02-04 11:53:00+00:00,IAH,72243012960
2913,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2914,20190204,IAH,2019-02-04 11:53:00+00:00,IAH,72243012960
2915,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2916,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2917,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2918,20190204,IAH,2019-02-04 12:53:00+00:00,IAH,72243012960
2919,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2920,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2921,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2922,20190204,DEN,2019-02-05 13:01:00+00:00,DEN,72565003017
2923,20190204,DEN,2019-02-05 13:01:00+00:00,DEN,72565003017
2924,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2925,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2926,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2927,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2928,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2929,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2930,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2931,20190204,CRP,2019-02-05 04:51:00+00:00,CRP,72251012924
2932,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2933,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2934,20190204,IAH,2019-02-04 14:53:00+00:00,IAH,72243012960
2935,20190204,IAH,2019-02-04 11:53:00+00:00,IAH,72243012960
2936,20190204,IAH,2019-02-04 11:53:00+00:00,IAH,72243012960
2937,20190205,DEN,2019-02-05 14:16:00+00:00,DEN,72565003017
2938,20190205,DEN,2019-02-06 13:16:00+00:00,DEN,72565003017
2939,20190205,MUC,2019-02-06 06:20:00+00:00,MUC,10866099999
2940,20190205,DEN,2019-02-06 13:16:00+00:00,DEN,72565003017
2941,20190205,DEN,2019-02-06 13:16:00+00:00,DEN,72565003017
2942,20190205,CDG,2019-02-06 05:00:00+00:00,CDG,7157099999
2943,20190205,ORD,2019-02-06 11:51:00+00:00,ORD,72530094846
2944,20190205,ORD,2019-02-06 11:51:00+00:00,ORD,72530094846
2945,20190205,DEN,2019-02-06 13:16:00+00:00,DEN,72565003017
2946,20190205,DEN,2019-02-05 14:16:00+00:00,DEN,72565003017
2947,20190205,ORD,2019-02-06 11:51:00+00:00,ORD,72530094846
2948,20190205,MSY,2019-02-05 15:26:00+00:00,MSY,72231012916
2949,20190205,ORD,2019-02-06 11:51:00+00:00,ORD,72530094846
2950,20190205,ORD,2019-02-06 11:51:00+00:00,ORD,72530094846
2951,20190205,MSY,2019-02-05 14:22:00+00:00,MSY,72231012916
2952,20190205,CDG,2019-02-06 06:00:00+00:00,CDG,7157099999
2953,20190205,DEN,2019-02-06 13:16:00+00:00,DEN,72565003017
2954,20190205,MSY,2019-02-06 05:53:00+00:00,MSY,72231012916
2955,20190205,OKC,2019-02-05 17:52:00+00:00,OKC,72353013967
2956,20190205,DEN,2019-02-05 14:16:00+00:00,DEN,72565003017
2957,20190205,MUC,2019-02-06 06:20:00+00:00,MUC,10866099999
2958,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
2959,20190206,ORD,2019-02-06 20:51:00+00:00,ORD,72530094846
2960,20190206,DEN,2019-02-06 16:53:00+00:00,DEN,72565003017
2961,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
2962,20190206,ORD,2019-02-06 18:00:00+00:00,ORD,72530094846
2963,20190206,ORD,2019-02-06 20:51:00+00:00,ORD,72530094846
2964,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
2965,20190206,DEN,2019-02-06 16:53:00+00:00,DEN,72565003017
2966,20190206,DEN,2019-02-06 18:53:00+00:00,DEN,72565003017
2967,20190206,DEN,2019-02-06 15:44:00+00:00,DEN,72565003017
2968,20190206,DEN,2019-02-06 16:53:00+00:00,DEN,72565003017
2969,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
2970,20190206,DEN,2019-02-06 16:53:00+00:00,DEN,72565003017
2971,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
2972,20190206,CLE,2019-02-06 21:51:00+00:00,CLE,72524014820
2973,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
2974,20190206,ORD,2019-02-06 20:51:00+00:00,ORD,72530094846
2975,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
2976,20190206,DEN,2019-02-06 18:53:00+00:00,DEN,72565003017
2977,20190206,ORD,2019-02-06 18:00:00+00:00,ORD,72530094846
2978,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
2979,20190206,DEN,2019-02-06 15:44:00+00:00,DEN,72565003017
2980,20190206,DEN,2019-02-06 13:16:00+00:00,DEN,72565003017
2981,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
2982,20190206,ORD,2019-02-06 18:00:00+00:00,ORD,72530094846
2983,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
2984,20190206,DEN,2019-02-06 15:44:00+00:00,DEN,72565003017
2985,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
2986,20190206,DEN,2019-02-06 18:53:00+00:00,DEN,72565003017
2987,20190206,DEN,2019-02-06 20:01:00+00:00,DEN,72565003017
2988,20190206,DEN,2019-02-06 15:44:00+00:00,DEN,72565003017
2989,20190206,ORD,2019-02-06 20:51:00+00:00,ORD,72530094846
2990,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
2991,20190206,ORD,2019-02-06 18:00:00+00:00,ORD,72530094846
2992,20190206,DEN,2019-02-06 16:53:00+00:00,DEN,72565003017
2993,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
2994,20190206,OKC,2019-02-06 17:52:00+00:00,OKC,72353013967
2995,20190206,DEN,2019-02-06 15:44:00+00:00,DEN,72565003017
2996,20190206,ORD,2019-02-06 20:51:00+00:00,ORD,72530094846
2997,20190206,TUL,2019-02-06 18:53:00+00:00,TUL,72356013968
2998,20190206,ORD,2019-02-06 20:51:00+00:00,ORD,72530094846
2999,20190206,DEN,2019-02-06 14:16:00+00:00,DEN,72565003017
3000,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
3001,20190206,ORD,2019-02-06 18:00:00+00:00,ORD,72530094846
3002,20190206,ORD,2019-02-06 20:51:00+00:00,ORD,72530094846
3003,20190206,ORD,2019-02-06 18:00:00+00:00,ORD,72530094846
3004,20190206,DEN,2019-02-06 16:53:00+00:00,DEN,72565003017
3005,20190206,PIT,2019-02-07 03:16:00+00:00,PIT,72520094823
3006,20190206,ORD,2019-02-06 18:00:00+00:00,ORD,72530094846
3007,20190206,DEN,2019-02-06 18:53:00+00:00,DEN,72565003017
3008,20190206,DEN,2019-02-06 18:53:00+00:00,DEN,72565003017
3009,20190206,ORD,2019-02-06 18:00:00+00:00,ORD,72530094846
3010,20190206,ORD,2019-02-06 18:00:00+00:00,ORD,72530094846
3011,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
3012,20190206,ORD,2019-02-06 20:51:00+00:00,ORD,72530094846
3013,20190206,DEN,2019-02-06 18:53:00+00:00,DEN,72565003017
3014,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
3015,20190206,MUC,2019-02-07 06:20:00+00:00,MUC,10866099999
3016,20190206,DEN,2019-02-06 14:16:00+00:00,DEN,72565003017
3017,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
3018,20190206,ORD,2019-02-06 18:00:00+00:00,ORD,72530094846
3019,20190206,ORD,2019-02-06 20:51:00+00:00,ORD,72530094846
3020,20190206,ORD,2019-02-06 20:51:00+00:00,ORD,72530094846
3021,20190206,STL,2019-02-07 03:16:00+00:00,STL,72434013994
3022,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
3023,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
3024,20190206,ORD,2019-02-06 20:51:00+00:00,ORD,72530094846
3025,20190206,DEN,2019-02-06 16:53:00+00:00,DEN,72565003017
3026,20190206,ORD,2019-02-06 18:00:00+00:00,ORD,72530094846
3027,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
3028,20190206,DEN,2019-02-06 15:44:00+00:00,DEN,72565003017
3029,20190206,DEN,2019-02-06 16:53:00+00:00,DEN,72565003017
3030,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
3031,20190206,ORD,2019-02-06 20:51:00+00:00,ORD,72530094846
3032,20190206,ORD,2019-02-06 18:00:00+00:00,ORD,72530094846
3033,20190206,DEN,2019-02-06 18:53:00+00:00,DEN,72565003017
3034,20190206,ORD,2019-02-06 20:51:00+00:00,ORD,72530094846
3035,20190206,ORD,2019-02-06 20:51:00+00:00,ORD,72530094846
3036,20190206,DEN,2019-02-06 20:01:00+00:00,DEN,72565003017
3037,20190206,DEN,2019-02-06 15:44:00+00:00,DEN,72565003017
3038,20190206,DEN,2019-02-06 16:53:00+00:00,DEN,72565003017
3039,20190206,ORD,2019-02-06 18:00:00+00:00,ORD,72530094846
3040,20190206,DEN,2019-02-06 18:53:00+00:00,DEN,72565003017
3041,20190206,DEN,2019-02-06 18:53:00+00:00,DEN,72565003017
3042,20190206,MUC,2019-02-07 08:20:00+00:00,MUC,10866099999
3043,20190206,ORD,2019-02-06 20:51:00+00:00,ORD,72530094846
3044,20190206,DEN,2019-02-06 15:44:00+00:00,DEN,72565003017
3045,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
3046,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
3047,20190206,DEN,2019-02-06 15:44:00+00:00,DEN,72565003017
3048,20190206,MUC,2019-02-07 08:20:00+00:00,MUC,10866099999
3049,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
3050,20190206,DEN,2019-02-06 20:01:00+00:00,DEN,72565003017
3051,20190206,DEN,2019-02-06 15:44:00+00:00,DEN,72565003017
3052,20190206,DEN,2019-02-06 15:44:00+00:00,DEN,72565003017
3053,20190206,DEN,2019-02-06 16:53:00+00:00,DEN,72565003017
3054,20190206,ORD,2019-02-06 20:51:00+00:00,ORD,72530094846
3055,20190206,DEN,2019-02-06 20:01:00+00:00,DEN,72565003017
3056,20190206,DEN,2019-02-06 15:44:00+00:00,DEN,72565003017
3057,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
3058,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
3059,20190206,MUC,2019-02-07 06:20:00+00:00,MUC,10866099999
3060,20190206,DEN,2019-02-06 15:44:00+00:00,DEN,72565003017
3061,20190206,ORD,2019-02-06 20:51:00+00:00,ORD,72530094846
3062,20190206,ORD,2019-02-06 18:00:00+00:00,ORD,72530094846
3063,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
3064,20190206,DEN,2019-02-06 18:53:00+00:00,DEN,72565003017
3065,20190206,DEN,2019-02-06 15:44:00+00:00,DEN,72565003017
3066,20190206,DEN,2019-02-06 17:33:00+00:00,DEN,72565003017
3067,20190206,DEN,2019-02-06 14:16:00+00:00,DEN,72565003017
3068,20190207,DCA,2019-02-08 04:18:00+00:00,DCA,72405013743
3069,20190207,YYZ,2019-02-08 01:17:00+00:00,YYZ,71624099999
3070,20190207,IAD,2019-02-08 11:52:00+00:00,IAD,72403093738
3071,20190207,IAD,2019-02-08 11:52:00+00:00,IAD,72403093738
3072,20190207,DCA,2019-02-08 04:18:00+00:00,DCA,72405013743
3073,20190207,IAD,2019-02-08 12:52:00+00:00,IAD,72403093738
3074,20190207,IAD,2019-02-08 12:52:00+00:00,IAD,72403093738
3075,20190207,IAD,2019-02-08 11:52:00+00:00,IAD,72403093738
3076,20190207,MSY,2019-02-07 14:21:00+00:00,MSY,72231012916
3077,20190207,MSP,2019-02-07 18:17:00+00:00,MSP,72658014922
3078,20190207,IAD,2019-02-08 11:52:00+00:00,IAD,72403093738
3079,20190207,YYZ,2019-02-08 04:00:00+00:00,YYZ,71624099999
3080,20190207,YYZ,2019-02-08 04:00:00+00:00,YYZ,71624099999
